,character_name,dialogue,polarity
17512,jake, They devolved into beasts. It has hilarious.,0.4019
17513,jake," Well, that's normal; people always have weird thoughts around campfires.",0.1027
17514,jake, What?! Nah. ,-0.1759
17515,jake, What's wrong with tummy rubs?,-0.4767
17516,jake," Alright buddy, ,  that's a little too much campfire. Time for bed. ",0.25
17517,jake," What is it, boyi?!",0.0
17518,jake, Let's do it!,0.0
17519,jake,"  Yeah, first day of school can be real tough. We wouldn't want Sweet P freaking out or awakening any latent evil spirits within himself! ",-0.6555
17520,jake,"[' You think he\'s still secretly evil, that he\'s still all ""Lich-y"" in there?']",-0.6597
17521,jake,"  I don't know, Finn, he just seems so... sweet! ",0.5093
17522,jake,[' So far so good. '],0.6213
17523,jake,"  Wait, Finn. Let's just see how this plays out.",0.3071
17524,jake,  Daww!,0.0
17525,jake,  Bye. ,0.0
17526,jake, Coming! Just gotta get this cocoa pipin'.,0.0
17527,jake, Okay. Let's watch some stars.,0.2263
17528,jake," Oh. Okay. Hey, man, I think I hear something weird over there with my little doggy ears.",0.0516
17529,jake," Naw, man. What I heard didn't sound like her. Give me a peek on there. This is pretty much just a tube. ,  Huh. It's Lemongrab.",0.2709
17530,jake, Uh... it looks like he's headed for the Mountain of Matthew. I hear beaucoup spookoo legends about that place.,0.3612
17531,jake, Huh? How come you care where Lemongrab goes?,0.5514
17532,jake," Okay, okay. I feel you. Let's do some things. ",0.4215
17533,jake, Whoa!,0.0
17534,jake," Dang it! ,  Quit bustin' my buns!",0.0
17535,jake, You gonna be okay by yourself?,0.2263
17536,jake," Okay. ,  Just gonna sit down over here—",0.2263
17537,jake, Dong it!,0.0
17538,jake," Oh, yeah! It's time, BMO!",0.4184
17539,jake," Finn Cakes, boy!",0.0
17540,jake," Up-up, BMO. Finn always gets the first Finn Cake.",0.0
17541,jake, Why are you being so opaque about not letting me in there?,0.0
17542,jake, Gol' ding!,0.0
17543,jake," Yo, class, hold on. Uh...",0.0
17544,jake, Okay. Here we are.,0.2263
17545,jake, Yeah. Don't you know about Super Porp Day?,0.7269
17546,jake, Today's the day when Squeez-E-Mart always gets their monthly shipment.,0.0
17547,jake," Okay, listen. So, okay, we could go track down the mysterious source of Super Porp. Do up a fuh-real, end up fightin' some big soda-computer-god-baby or whatever... We totally could. But... Super Porp is good. So why question this good thing, man? Why?",0.9521
17548,jake," Alright, well, it's one month later. Aw, yeah! Here it comes!",0.7081
17549,jake," Aw, don't worry about him. It's good to be passionate about your hobbies.",0.8274
17550,jake," Yo, T.V.! Get me a chocolate bar!",0.0
17551,jake, Attaboy!,0.0
17552,jake," There you go, just need a little push from the old man. ",0.0
17553,jake," Ha ha, yeah. And I swung him around into that golden cactus?",0.7184
17554,jake," Yeah, man, that adventure was tight.",0.5423
17555,jake," I can't wait to get back home, though.",0.0
17556,jake, I need some sleep—,0.0
17557,jake, Great minds. ,0.6249
17558,jake," Finn? ,  Finn! ,  Ohh! ,  Oh...",0.0
17559,jake," Ohh... ,  my cabbage aches a little... What happened?",-0.25
17560,jake," Parachute? Hole? Walnuts? Fell down, wait! ,  You mean we're fallin' right now? ,  Thanks for your help, buddy, but I gotta go.",0.6189
17561,jake," My friend's still up top. He could be lookin' for me. Or, he could be in trouble and every second I'm down here I'm fallin' further away. I gotta get back.",-0.2263
17562,jake," But, I gotta do somethin'!",0.0
17563,jake," Mmm. You know I think you're right! ,  Finn is a pretty heroic kid, I gotta admit. He'll pro'ly be here in half a gif.",0.8356
17564,jake," Thanks, man. I'm Jake, by the way.",0.4404
17565,jake," Ah, just keep watching. BMO said the second act gets crazy.",-0.34
17566,jake, What the stuff was that?!,0.0
17567,jake, No.,-0.296
17568,jake," Hey, y'all ready for some sushi burgers?",0.3612
17569,jake, Uh..Sure. I just sculpted these buns though.,0.0
17570,jake, Okay! Food's done. ,0.2942
17571,jake," Well, now I'm a guy with these things on my head. I guess I'm just gonna roll with the punches.",0.2732
17572,jake, Maybe if I put a towel over my head they'll go to sleep. ,0.0
17573,jake," Heh. Yeah, okay. ",0.3612
17574,jake," All right, that's enough. They're going outside. ",0.0
17575,jake, I got to get to the farmer's market before all the choice stuff is gone.,0.0
17576,jake, He is?!,0.0
17577,jake, Quit clownin' around.,0.0
17578,jake," So, you want me to pick up any snacks?",0.1477
17579,jake," Okay. ,  Later, dude.",0.2263
17580,jake, Hmm..,0.0
17581,jake," Oh hey, Morty Rogers.",0.0
17582,jake," Listen. Even if I could find Morty Rogers again, I don't know how to get these things to go back to him or even if they want to.",0.0772
17583,jake," I love you, Chips and Ice Cream. I hope you never leave.",0.8046
17584,jake," Don't listen to him, BMO. I beat the wizard, so I'm making Finn dig the hole, even though I could do it in like two seconds. Heh, heh, heh.",-0.0772
17585,jake, I'll tell you what I'd do. I'd use that cannon and imagine a hole.,0.0
17586,jake," I'm tired of your wisdom, BMO! ,  Now watch and learn! Yeah, okay, my name's Jake, and I'm gonna take this magic thought cannon, and I'm gonna think, I want a hole to bury this thought cannon in, and bobble, bobble, Jake gets a hole in which a thought cannon may be buried!",0.6981
17587,jake," Nope, my brain's my hands!",0.0
17588,jake," Whoops! Looks like I was thinking about a sandwich. ,  Enjoy your labor! Heh, heh, heh.",0.5399
17589,jake," (in real word) I don't know, Shelby. I think it's too dark in there!",0.0
17590,jake," Pull 'im up, pull 'im up!",0.0
17591,jake," Finn, you gotta go back to sleep!",0.0
17592,jake, Cosmic owl dreams are important always! You gotta Go Back and find them again.,0.5848
17593,jake," Get back in there! It's too important! You don't got time on my class ring, or bets with Shelby, or Stomach fishing! Oop!",0.453
17594,jake, (shushes Finn),0.0
17595,jake, Alright let's do it! (Finn arrives back in his dream),0.3164
17596,jake, This guy's really working on me.,0.0
17597,jake," Hey, PB, what's the plan? We pledged our allegiance to you.",0.0
17598,jake," Mm. Hey, is it me, or is getting purpler out here?",0.0
17599,jake, Getting close? Should we evacuate or...,0.0
17600,jake, Starch?,0.0
17601,jake, Shouldn't we try and calm them down?,0.3182
17602,jake, King of Ooo!,0.0
17603,jake, King of Ooo?,0.0
17604,jake," Wait, are you saying ""King of Ooo""?",0.0
17605,jake," I thought it was ""kinkoff goo.""",0.0
17606,jake, Hey. You hear that?,0.0
17607,jake, King of Ooo!,0.0
17608,jake, What the —,0.0
17609,jake, Hey!,0.0
17610,jake,,0.0
17611,jake,[' Aaaaah!'],0.0
17612,jake, Oof! ,0.0
17613,jake," Yeah, man, just don't croak out here. ,  Hey, man, look at Gunter.",0.296
17614,jake," Whoa. That's pretty. ,  Looks good, right?",0.7269
17615,jake," Man, are you still Gunter? 'Cause you seem like you're not.",0.3612
17616,jake," Ohhh, I know about open door philosophy!",0.0
17617,jake, Pretty much.,0.4939
17618,jake, He made it ugly.,-0.5106
17619,jake, Okay.,0.2263
17620,jake," Shoot. Hey, stop drifting!",-0.5983
17621,jake," Ooh, maybe I can use jet propulsion! ,  Oh no, I can't breathe!",-0.4184
17622,jake," You okay, Finn?",0.2263
17623,jake," Well, I was just floatin' around, and I drifted into B-Man's flight path. Pretty random— ,  —right?",0.6486
17624,jake, Let's get the jazz outta here.,0.0
17625,jake," Joke's on you, man. We spent all our treasure the other day. Plus, don't even have any wives.",0.296
17626,jake, Lady's my girlfriend.,0.0
17627,jake, That was Tree Trunks.,0.0
17628,jake, That's funny.,0.4404
17629,jake," Hey, man, there's absolutely nothing wrong with you.",0.4277
17630,jake," Yes, you are.",0.4019
17631,jake, Run back and tell her all the stuff you've been telling us. Maybe you could pick up from a place you Haven't been yet.,0.0
17632,jake," He didn't bite you, did he?",0.0
17633,jake," Hey, do you have bigger chairs?",0.0
17634,jake, Huh?,0.0
17635,jake," Well can I have a bigger stool, then?",0.2732
17636,jake, Sorry.,-0.0772
17637,jake, Looks like a mushroom. Someone throwing mushrooms?,0.3612
17638,jake, My legs.,0.0
17639,jake, Why?,0.0
17640,jake, Why?,0.0
17641,jake," Okay, but why, though?",0.1154
17642,jake," Hey, how long do you think capturin' a flyin' mushroom takes?",0.0
17643,jake," Yeah, that too. How long?",0.296
17644,jake, Tell who?,0.0
17645,jake, ...King Of Ooo?,0.0
17646,jake," Yeah, that was sorta cool. But you know, PB just left her kingdom to 'im. And all her stuff, so what's that about?",0.274
17647,jake, I smell mushrooms.,0.0
17648,jake," Check it out. ,  Big enough for KOO's tiny heiny!",0.0
17649,jake," Mmm, yeah... ",0.0
17650,jake," Vampiyah, I'm gonna kick yah Vampiyah, I'm gonna lick yah Vampiyah Aah! Uh-oh. It's P.B.'s outside clock!",0.0
17651,jake," Yeah, I need relief. P.B. still working on new vampire-busting gear?",0.6486
17652,jake," Patted my laps and made some rhymes. Stoop, stoop, sittin' on the stoop Stoop, stoop, sittin' on the stoop",0.0
17653,jake," I heard a loud snap, and my vampire-hunting reflexes kicked in!",0.0
17654,jake, Yeeegh! She doesn't have to know I broke the clock. Let's blame it on the vampires! Or we can hide it! Whoo! Problem solved? Yeah? Whooop!,-0.78
17655,jake, Oh!,0.0
17656,jake," No! ,  Don't put that biz in your mouth, man! They could be booby-trapped or poisoned or—",-0.717
17657,jake," Hmm. Okay. Anyways, we should try to find her before—,  No! ",-0.1511
17658,jake," Anyway... ,  I don't care how easy this vamp's supposed to be. We should hole up somewhere before the sun goes down—It's down. Great.",0.017
17659,jake, What?!,0.0
17660,jake, So what's the plan for this chump? Given that he can see in the dark probably and could come from anywhere at any time and suck the flesh off our bones!,-0.4926
17661,jake, Green light.,0.0
17662,jake, On it!,0.0
17663,jake," Finn, I got one!",0.0
17664,jake," My blood, man! I love my blood. ",0.6696
17665,jake, Get in me!,0.0
17666,jake, Nop.,0.0
17667,jake," Not gonna happen, man! Eek!",0.0
17668,jake," Uh, I'm a magic dog with magic blood!",0.0
17669,jake, It's a cure-all!,0.0
17670,jake," Oh, yeah, that makes sense. ,  Oh, sorry, last one.",0.2263
17671,jake," Hey, now! I pride myself in having nice-smelling burps. Just kidding.",0.4753
17672,jake," That ain't true, PB. Marcy took a risk, and you helped her because you're her friend. Real friends take each other to the edge of death—'cause death is life! Right, Finn?",-0.3235
17673,jake, Gross!,-0.5255
17674,jake," What if they're, like, her boogers... or worse?",-0.1531
17675,jake," Ew, ew, ew, ew! Sometimes I think vampires were invented just to torment me.",0.0
17676,jake, I'm just saying it's a possibility.,0.0
17677,jake," See?! I hate it! What it this, some hut the Moon plopped out of her bod?",-0.6852
17678,jake," Still hate it. What's that, pickles? Ew. Yeah, that's her.",-0.3612
17679,jake," Shouldn't she, like, explode or something?",-0.2755
17680,jake," Oh, yeah.",0.296
17681,jake, How are we supposed to destroy this stay-fresh creep?,-0.5423
17682,jake," Yo, yo, yo, yo! Bubblegum sent me for the bucket.",0.0
17683,jake, Merci and adios.,0.0
17684,jake," It's good, you know? Uh, Marceline's got all her powers back. She's getting ready to give the Vampire King a big, fat whompin', uh, I hope.",0.8074
17685,jake, That would be weird. You're weird. ,-0.34
17686,jake, It's the herald of a new snack dawn! ,0.0
17687,jake," I love you, Bonnibel.",0.6369
17688,jake, I like this plan! It's got good bones!,0.717
17689,jake, Oh really! Why don't you step inside for a nice chat? ,0.4753
17690,jake, Whoops. ,0.0
17691,jake, What happened to your pants?,0.0
17692,jake, Hold that thought! ,0.0
17693,jake, What?,0.0
17694,jake," ""What does full blast even mean?""",0.0
17695,jake," ""Well, what do you want to eat later?""",0.0772
17696,jake, Best makeover ever!,0.6696
17697,jake, Mm... buckie...,0.0
17698,jake," Come on, Finn! Let me hear that war cry!",-0.8217
17699,jake," Finn, this ain't workin'. It's just fart grabbin'.",0.0
17700,jake," Also, we got you crosswords, ""sudukus,"" and connect-the-dots. Just take her easy, buddy.",0.4404
17701,jake," Later, Vampire Queen!",0.0
17702,jake," Man, birthday-holiday overlap. That's some tough luck. Everyone's all jollied-out when it's your turn for jollies.",0.6705
17703,jake," Well, I suppose. But you don't got to be so technical about it.",0.1406
17704,jake," Hey, thanks.",0.4404
17705,jake," Hey, Moe! New haircut?",0.0
17706,jake," Well, we made a cake.",0.2732
17707,jake," Yeah, BMO's like a baby almost.",0.5719
17708,jake," Oh, hey, I'm on my way. One sec.",0.0
17709,jake," Finn, all this is heck of awkward without BMO -- way more awkward than I thought it'd be. I think maybe I don't like old people. They make me feel like I'm gonna get old one day, too. I'm just gonna stay in this cup for a bit. I'll be out later. ",-0.6619
17710,jake," Yeah, but she listens to music. Moe probably only, like, listens to the sound of the earth decaying.",0.0772
17711,jake, I think I'm feeling better now.,0.5267
17712,jake," Yeah! Did you see what we did, Moe?",0.3595
17713,jake, Moe?,0.0
17714,jake," It's exactly what it says it is. So, hey, uh, Gwampa, feels too quiet in here. Maybe we can hang out with Neptr. He can rap or something.",0.0
17715,jake," Oh, you have games like BMO? Let's do that, Gwampa!",0.4199
17716,jake,,0.0
17717,jake," Yeah, let's play hang-a-man!",0.5983
